year;cod_mun;idhm
2014;08127;0.284
2014;08134;0.266
2014;08135;0.29
2014;08136;0.282
2014;08138;0.283
2014;08140;0.285
2014;08141;0.278
2014;08143;0.28
2014;08145;0.302
2014;08146;0.295
2014;08147;0.286
2014;08148;0.284
2014;08149;0.289
2014;08155;0.274
2014;08156;0.303
2014;08157;0.316
2014;08158;0.3
2014;08159;0.297
2014;08161;0.274
2014;08162;0.288
2014;08163;0.26
2014;08164;0.283
2014;08165;0.29
2014;08166;0.286
2014;08167;0.29
2014;08169;0.291
2014;08171;0.293
2014;08172;0.298
2014;08175;0.275
2014;08180;0.278
2014;08181;0.309
2014;08182;0.264
2014;08183;0.282
2014;08184;0.282
2014;08187;0.289
2014;08191;0.286
2014;08192;0.306
2014;08193;0.282
2014;08194;0.261
2014;08196;0.289
2014;08197;0.328
2014;08198;0.312
2014;08200;0.285
2014;08202;0.289
2014;08203;0.297
2014;08204;0.304
2014;08205;0.36
2014;08207;0.311
2014;08208;0.315
2014;08209;0.307
2014;08210;0.286
2014;08211;0.307
2014;08213;0.312
2014;08214;0.32
2014;08215;0.291
2014;08217;0.315
2014;08218;0.286
2014;08219;0.323
2014;08220;0.317
2014;08221;0.366
2014;08222;0.305
2014;08223;0.272
2014;08224;0.271
2014;08226;0.292
2014;08227;0.29
2014;08230;0.326
2014;08231;0.286
2014;08232;0.288
2014;08233;0.282
2014;08234;0.297
2014;08235;0.32
2014;08236;0.268
2014;08237;0.285
2014;08238;0.339
2014;08240;0.308
2014;08244;0.313
2014;08245;0.26
2014;08246;0.282
2014;08247;0.29
2014;08248;0.296
2014;08250;0.251
2014;08251;0.28
2014;08252;0.291
2014;08254;0.299
2014;08258;0.275
2014;08259;0.291
2014;08260;0.288
2014;08261;0.284
2014;08262;0.268
2014;08263;0.277
2014;08264;0.342
2014;08265;0.296
2014;08266;0.31
2014;08267;0.293
2014;08268;0.285
2014;08269;0.296
2014;08270;0.322
2014;08273;0.294
2014;08274;0.305
2014;08278;0.302
2014;08279;0.286
2014;08281;0.347
2014;08282;0.346
2014;08283;0.309
2014;08284;0.261
2014;08285;0.292
2014;08286;0.281
2014;08287;0.301
2014;08288;0.248
2014;08289;0.314
2014;08290;0.298
2014;08291;0.287
2014;08292;0.283
2014;08294;0.293
2014;08295;0.294
2014;08296;0.337
2014;08298;0.297
2014;08300;0.303
2014;08301;0.29
2014;08302;0.259
2014;08304;0.306
2014;08305;0.296
2014;08307;0.293
2014;08902;0.313
2014;08904;0.24
2014;08905;0.319
2014;17006;0.268
2014;17007;0.291
2014;17008;0.272
2014;17009;0.273
2014;17012;0.294
2014;17013;0.284
2014;17015;0.292
2014;17019;0.298
2014;17020;0.301
2014;17022;0.263
2014;17023;0.267
2014;17025;0.301
2014;17027;0.281
2014;17032;0.274
2014;17033;0.285
2014;17034;0.28
2014;17036;0.295
2014;17039;0.287
2014;17044;0.283
2014;17047;0.248
2014;17048;0.266
2014;17049;0.295
2014;17056;0.3
2014;17057;0.288
2014;17062;0.262
2014;17066;0.267
2014;17067;0.294
2014;17071;0.291
2014;17073;0.323
2014;17079;0.307
2014;17083;0.28
2014;17086;0.285
2014;17089;0.27
2014;17092;0.279
2014;17093;0.285
2014;17094;0.276
2014;17095;0.245
2014;17103;0.256
2014;17110;0.279
2014;17111;0.292
2014;17114;0.288
2014;17117;0.258
2014;17118;0.269
2014;17120;0.262
2014;17124;0.301
2014;17132;0.31
2014;17133;0.269
2014;17137;0.294
2014;17138;0.29
2014;17139;0.304
2014;17141;0.271
2014;17142;0.311
2014;17145;0.298
2014;17146;0.283
2014;17147;0.289
2014;17148;0.285
2014;17150;0.303
2014;17152;0.26
2014;17155;0.24
2014;17160;0.266
2014;17161;0.284
2014;17163;0.325
2014;17164;0.281
2014;17167;0.299
2014;17169;0.309
2014;17178;0.251
2014;17180;0.276
2014;17181;0.292
2014;17184;0.297
2014;17185;0.296
2014;17186;0.293
2014;17189;0.276
2014;17190;0.28
2014;17193;0.278
2014;17199;0.27
2014;17202;0.273
2014;17204;0.245
2014;17207;0.298
2014;17208;0.306
2014;17211;0.271
2014;17213;0.274
2014;17215;0.311
2014;17220;0.306
2014;17221;0.277
2014;17223;0.267
2014;17226;0.266
2014;17233;0.289
2014;17901;0.283
2014;17902;0.302
2014;17903;0.301
2014;25003;0.279
2014;25007;0.257
2014;25008;0.28
2014;25011;0.261
2014;25012;0.27
2014;25013;0.246
2014;25016;0.28
2014;25019;0.269
2014;25021;0.268
2014;25023;0.312
2014;25025;0.28
2014;25027;0.279
2014;25029;0.263
2014;25033;0.278
2014;25034;0.265
2014;25038;0.259
2014;25040;0.265
2014;25047;0.283
2014;25048;0.281
2014;25050;0.27
2014;25051;0.29
2014;25052;0.276
2014;25053;0.29
2014;25058;0.275
2014;25059;0.298
2014;25072;0.283
2014;25078;0.28
2014;25096;0.264
2014;25099;0.278
2014;25110;0.287
2014;25113;0.281
2014;25115;0.267
2014;25119;0.277
2014;25120;0.291
2014;25122;0.276
2014;25135;0.262
2014;25137;0.272
2014;25140;0.257
2014;25149;0.283
2014;25158;0.288
2014;25171;0.294
2014;25172;0.289
2014;25173;0.289
2014;25182;0.27
2014;25189;0.274
2014;25192;0.277
2014;25203;0.272
2014;25204;0.248
2014;25207;0.276
2014;25209;0.283
2014;25210;0.274
2014;25217;0.279
2014;25220;0.263
2014;25223;0.292
2014;25228;0.292
2014;25230;0.264
2014;25232;0.256
2014;25234;0.285
2014;25240;0.275
2014;25243;0.287
2014;25248;0.281
2014;25254;0.261
2014;43002;0.245
2014;43004;0.253
2014;43005;0.28
2014;43009;0.257
2014;43011;0.334
2014;43012;0.316
2014;43013;0.257
2014;43014;0.258
2014;43016;0.267
2014;43019;0.301
2014;43020;0.289
2014;43022;0.25
2014;43024;0.251
2014;43026;0.243
2014;43028;0.252
2014;43031;0.277
2014;43033;0.281
2014;43036;0.257
2014;43037;0.273
2014;43038;0.293
2014;43042;0.317
2014;43043;0.303
2014;43044;0.239
2014;43047;0.253
2014;43050;0.273
2014;43051;0.274
2014;43052;0.262
2014;43054;0.283
2014;43055;0.284
2014;43060;0.307
2014;43064;0.264
2014;43071;0.247
2014;43074;0.273
2014;43078;0.253
2014;43086;0.293
2014;43088;0.282
2014;43090;0.229
2014;43092;0.262
2014;43093;0.29
2014;43094;0.268
2014;43095;0.291
2014;43100;0.31
2014;43103;0.288
2014;43104;0.243
2014;43108;0.273
2014;43109;0.254
2014;43111;0.269
2014;43119;0.282
2014;43123;0.284
2014;43125;0.284
2014;43126;0.29
2014;43127;0.272
2014;43128;0.281
2014;43129;0.267
2014;43131;0.274
2014;43133;0.264
2014;43136;0.258
2014;43137;0.28
2014;43138;0.251
2014;43139;0.29
2014;43140;0.247
2014;43142;0.275
2014;43144;0.305
2014;43145;0.286
2014;43148;0.302
2014;43150;0.257
2014;43153;0.275
2014;43155;0.277
2014;43156;0.237
2014;43160;0.283
2014;43161;0.287
2014;43162;0.287
2014;43163;0.274
2014;43166;0.287
2014;43170;0.274
2014;43171;0.274
2014;43178;0.288
2014;43901;0.248
2014;43902;0.236
2014;43903;0.237
2014;43904;0.245
2014;43905;0.267
2014;43906;0.271
2014;43907;0.264
2015;08001;0.304
2015;08003;0.362
2015;08005;0.346
2015;08006;0.294
2015;08007;0.295
2015;08009;0.306
2015;08010;0.289
2015;08011;0.291
2015;08012;0.287
2015;08013;0.314
2015;08014;0.296
2015;08015;0.279
2015;08016;0.289
2015;08017;0.279
2015;08018;0.279
2015;08019;0.334
2015;08020;0.337
2015;08022;0.292
2015;08023;0.303
2015;08025;0.307
2015;08028;0.265
2015;08029;0.346
2015;08030;0.358
2015;08031;0.281
2015;08032;0.31
2015;08033;0.302
2015;08035;0.271
2015;08037;0.298
2015;08038;0.288
2015;08040;0.287
2015;08041;0.267
2015;08042;0.301
2015;08043;0.291
2015;08044;0.29
2015;08046;0.309
2015;08047;0.292
2015;08049;0.287
2015;08051;0.303
2015;08053;0.275
2015;08054;0.303
2015;08056;0.323
2015;08058;0.276
2015;08061;0.285
2015;08062;0.298
2015;08064;0.286
2015;08065;0.295
2015;08066;0.315
2015;08067;0.295
2015;08068;0.318
2015;08069;0.328
2015;08072;0.314
2015;08073;0.284
2015;08074;0.297
2015;08075;0.294
2015;08076;0.292
2015;08077;0.324
2015;08082;0.263
2015;08083;0.307
2015;08084;0.306
2015;08085;0.295
2015;08086;0.29
2015;08088;0.312
2015;08089;0.306
2015;08091;0.306
2015;08092;0.284
2015;08094;0.297
2015;08096;0.298
2015;08097;0.312
2015;08098;0.286
2015;08100;0.328
2015;08101;0.273
2015;08102;0.296
2015;08105;0.268
2015;08106;0.298
2015;08107;0.298
2015;08108;0.311
2015;08110;0.27
2015;08112;0.274
2015;08113;0.292
2015;08114;0.286
2015;08115;0.342
2015;08117;0.29
2015;08118;0.326
2015;08119;0.288
2015;08120;0.374
2015;08121;0.275
2015;08122;0.27
2015;08123;0.32
2015;08124;0.286
2015;08125;0.283
2015;08126;0.312
2015;08127;0.282
2015;08134;0.268
2015;08135;0.291
2015;08136;0.283
2015;08138;0.283
2015;08140;0.287
2015;08141;0.281
2015;08143;0.279
2015;08145;0.3
2015;08146;0.293
2015;08147;0.289
2015;08148;0.293
2015;08149;0.291
2015;08155;0.276
2015;08156;0.303
2015;08157;0.312
2015;08158;0.302
2015;08159;0.3
2015;08161;0.276
2015;08162;0.291
2015;08163;0.262
2015;08164;0.281
2015;08165;0.288
2015;08166;0.287
2015;08167;0.291
2015;08169;0.291
2015;08171;0.289
2015;08172;0.301
2015;08175;0.28
2015;08180;0.279
2015;08181;0.311
2015;08182;0.265
2015;08183;0.286
2015;08184;0.283
2015;08187;0.291
2015;08191;0.286
2015;08192;0.308
2015;08193;0.284
2015;08194;0.261
2015;08196;0.291
2015;08197;0.33
2015;08198;0.314
2015;08200;0.286
2015;08202;0.29
2015;08203;0.299
2015;08204;0.308
2015;08205;0.366
2015;08207;0.315
2015;08208;0.32
2015;08209;0.309
2015;08210;0.286
2015;08211;0.311
2015;08213;0.419
2015;08214;0.324
2015;08215;0.292
2015;08217;0.32
2015;08218;0.287
2015;08219;0.327
2015;08220;0.322
2015;08221;0.376
2015;08222;0.308
2015;08223;0.274
2015;08224;0.276
2015;08226;0.295
2015;08227;0.287
2015;08230;0.325
2015;08231;0.29
2015;08232;0.286
2015;08233;0.282
2015;08234;0.299
2015;08235;0.32
2015;08236;0.266
2015;08237;0.281
2015;08238;0.347
2015;08240;0.308
2015;08244;0.319
2015;08245;0.259
2015;08246;0.287
2015;08247;0.294
2015;08248;0.302
2015;08250;0.252
2015;08251;0.28
2015;08252;0.292
2015;08254;0.296
2015;08258;0.279
2015;08259;0.3
2015;08260;0.29
2015;08261;0.286
2015;08262;0.27
2015;08263;0.28
2015;08264;0.347
2015;08265;0.299
2015;08266;0.311
2015;08267;0.296
2015;08268;0.287
2015;08269;0.3
2015;08270;0.333
2015;08273;0.295
2015;08274;0.296
2015;08278;0.301
2015;08279;0.289
2015;08281;0.351
2015;08282;0.351
2015;08283;0.3
2015;08284;0.263
2015;08285;0.293
2015;08286;0.281
2015;08287;0.303
2015;08288;0.246
2015;08289;0.316
2015;08290;0.302
2015;08291;0.291
2015;08292;0.284
2015;08294;0.296
2015;08295;0.297
2015;08296;0.344
2015;08298;0.297
2015;08300;0.31
2015;08301;0.292
2015;08302;0.26
2015;08304;0.31
2015;08305;0.295
2015;08307;0.295
2015;08902;0.318
2015;08904;0.242
2015;08905;0.318
2015;17006;0.27
2015;17007;0.296
2015;17008;0.27
2015;17009;0.274
2015;17012;0.289
2015;17013;0.288
2015;17015;0.294
2015;17019;0.299
2015;17020;0.302
2015;17022;0.265
2015;17023;0.269
2015;17025;0.306
2015;17027;0.282
2015;17032;0.268
2015;17033;0.288
2015;17034;0.281
2015;17036;0.296
2015;17039;0.291
2015;17044;0.284
2015;17047;0.25
2015;17048;0.269
2015;17049;0.297
2015;17056;0.296
2015;17057;0.299
2015;17062;0.26
2015;17066;0.268
2015;17067;0.304
2015;17071;0.294
2015;17073;0.332
2015;17079;0.313
2015;17083;0.278
2015;17086;0.29
2015;17089;0.269
2015;17092;0.279
2015;17093;0.288
2015;17094;0.277
2015;17095;0.247
2015;17103;0.259
2015;17110;0.286
2015;17111;0.296
2015;17114;0.289
2015;17117;0.262
2015;17118;0.272
2015;17120;0.272
2015;17124;0.305
2015;17132;0.304
2015;17133;0.272
2015;17137;0.293
2015;17138;0.285
2015;17139;0.304
2015;17141;0.273
2015;17142;0.314
2015;17145;0.297
2015;17146;0.284
2015;17147;0.288
2015;17148;0.276
2015;17150;0.307
2015;17152;0.264
2015;17155;0.241
2015;17160;0.266
2015;17161;0.287
2015;17163;0.317
2015;17164;0.28
2015;17167;0.297
2015;17169;0.309
2015;17178;0.257
2015;17180;0.28
2015;17181;0.289
2015;17184;0.294
2015;17185;0.294
2015;17186;0.294
2015;17189;0.276
2015;17190;0.275
2015;17193;0.275
2015;17199;0.269
2015;17202;0.276
2015;17204;0.254
2015;17207;0.299
2015;17208;0.308
2015;17211;0.277
2015;17213;0.277
2015;17215;0.313
2015;17220;0.31
2015;17221;0.28
2015;17223;0.272
2015;17226;0.272
2015;17233;0.298
2015;17901;0.298
2015;17902;0.311
2015;17903;0.29
2015;25003;0.282
2015;25007;0.255
2015;25008;0.278
2015;25011;0.265
2015;25012;0.27
2015;25013;0.248
2015;25016;0.282
2015;25019;0.27
2015;25021;0.271
2015;25023;0.317
2015;25025;0.282
2015;25027;0.277
2015;25029;0.265
2015;25033;0.28
2015;25034;0.265
2015;25038;0.255
2015;25040;0.267
2015;25047;0.287
2015;25048;0.282
2015;25050;0.268
2015;25051;0.299
2015;25052;0.276
2015;25053;0.294
2015;25058;0.277
2015;25059;0.295
2015;25072;0.283
2015;25078;0.283
2015;25096;0.269
2015;25099;0.274
2015;25110;0.285
2015;25113;0.28
2015;25115;0.268
2015;25119;0.278
2015;25120;0.292
2015;25122;0.278
2015;25135;0.262
2015;25137;0.275
2015;25140;0.251
2015;25149;0.277
2015;25158;0.288
2015;25171;0.294
2015;25172;0.283
2015;25173;0.29
2015;25182;0.27
2015;25189;0.275
2015;25192;0.279
2015;25203;0.27
2015;25204;0.253
2015;25207;0.275
2015;25209;0.288
2015;25210;0.273
2015;25217;0.28
2015;25220;0.261
2015;25223;0.286
2015;25228;0.293
2015;25230;0.267
2015;25232;0.253
2015;25234;0.287
2015;25240;0.28
2015;25243;0.292
2015;25248;0.282
2015;25254;0.271
2015;43002;0.253
2015;43004;0.26
2015;43005;0.285
2015;43009;0.262
2015;43011;0.328
2015;43012;0.319
2015;43013;0.265
2015;43014;0.262
2015;43016;0.265
2015;43019;0.301
2015;43020;0.289
2015;43022;0.25
2015;43024;0.253
2015;43026;0.253
2015;43028;0.256
2015;43031;0.277
2015;43033;0.294
2015;43036;0.258
2015;43037;0.275
2015;43038;0.294
2015;43042;0.32
2015;43043;0.306
2015;43044;0.244
2015;43047;0.255
2015;43050;0.276
2015;43051;0.277
2015;43052;0.265
2015;43054;0.283
2015;43055;0.286
2015;43060;0.309
2015;43064;0.266
2015;43071;0.248
2015;43074;0.276
2015;43078;0.257
2015;43086;0.29
2015;43088;0.282
2015;43090;0.23
2015;43092;0.268
2015;43093;0.288
2015;43094;0.27
2015;43095;0.294
2015;43100;0.309
2015;43103;0.291
2015;43104;0.247
2015;43108;0.277
2015;43109;0.256
2015;43111;0.271
2015;43119;0.282
2015;43123;0.285
2015;43125;0.278
2015;43126;0.289
2015;43127;0.279
2015;43128;0.284
2015;43129;0.27
2015;43131;0.278
2015;43133;0.268
2015;43136;0.259
2015;43137;0.28
2015;43138;0.251
2015;43139;0.29
2015;43140;0.246
2015;43142;0.273
2015;43144;0.299
2015;43145;0.288
2015;43148;0.304
2015;43150;0.264
2015;43153;0.277
2015;43155;0.294
2015;43156;0.242
2015;43160;0.289
2015;43161;0.288
2015;43162;0.292
2015;43163;0.274
2015;43166;0.29
2015;43170;0.272
2015;43171;0.277
2015;43178;0.293
2015;43901;0.249
2015;43902;0.239
2015;43903;0.257
2015;43904;0.245
2015;43905;0.269
2015;43906;0.282
2015;43907;0.267
2016;08001;0.308
2016;08003;0.371
2016;08005;0.353
2016;08006;0.301
2016;08007;0.3
2016;08009;0.313
2016;08010;0.297
2016;08011;0.294
2016;08012;0.29
2016;08013;0.308
2016;08014;0.304
2016;08015;0.287
2016;08016;0.292
2016;08017;0.287
2016;08018;0.284
2016;08019;0.34
2016;08020;0.341
2016;08022;0.296
2016;08023;0.308
2016;08025;0.312
2016;08028;0.27
2016;08029;0.352
2016;08030;0.373
2016;08031;0.285
2016;08032;0.311
2016;08033;0.311
2016;08035;0.276
2016;08037;0.307
2016;08038;0.294
2016;08040;0.291
2016;08041;0.274
2016;08042;0.299
2016;08043;0.299
2016;08044;0.295
2016;08046;0.314
2016;08047;0.294
2016;08049;0.293
2016;08051;0.31
2016;08053;0.277
2016;08054;0.309
2016;08056;0.334
2016;08058;0.28
2016;08061;0.29
2016;08062;0.302
2016;08064;0.29
2016;08065;0.29
2016;08066;0.326
2016;08067;0.297
2016;08068;0.329
2016;08069;0.335
2016;08072;0.321
2016;08073;0.288
2016;08074;0.306
2016;08075;0.297
2016;08076;0.296
2016;08077;0.324
2016;08082;0.269
2016;08083;0.317
2016;08084;0.314
2016;08085;0.296
2016;08086;0.295
2016;08088;0.318
2016;08089;0.312
2016;08091;0.31
2016;08092;0.287
2016;08094;0.299
2016;08096;0.302
2016;08097;0.315
2016;08098;0.292
2016;08100;0.341
2016;08101;0.276
2016;08102;0.304
2016;08105;0.274
2016;08106;0.303
2016;08107;0.306
2016;08108;0.319
2016;08110;0.274
2016;08112;0.282
2016;08113;0.297
2016;08114;0.291
2016;08115;0.309
2016;08117;0.299
2016;08118;0.33
2016;08119;0.294
2016;08120;0.382
2016;08121;0.281
2016;08122;0.282
2016;08123;0.325
2016;08124;0.292
2016;08125;0.287
2016;08126;0.318
2016;08127;0.287
2016;08134;0.276
2016;08135;0.296
2016;08136;0.289
2016;08138;0.287
2016;08140;0.295
2016;08141;0.285
2016;08143;0.287
2016;08145;0.304
2016;08146;0.301
2016;08147;0.294
2016;08148;0.3
2016;08149;0.291
2016;08155;0.282
2016;08156;0.309
2016;08157;0.318
2016;08158;0.305
2016;08159;0.304
2016;08161;0.281
2016;08162;0.295
2016;08163;0.268
2016;08164;0.286
2016;08165;0.294
2016;08166;0.285
2016;08167;0.296
2016;08169;0.296
2016;08171;0.292
2016;08172;0.303
2016;08175;0.285
2016;08180;0.286
2016;08181;0.32
2016;08182;0.266
2016;08183;0.289
2016;08184;0.29
2016;08187;0.296
2016;08191;0.289
2016;08192;0.312
2016;08193;0.289
2016;08194;0.264
2016;08196;0.296
2016;08197;0.34
2016;08198;0.324
2016;08200;0.292
2016;08202;0.296
2016;08203;0.304
2016;08204;0.315
2016;08205;0.374
2016;08207;0.321
2016;08208;0.325
2016;08209;0.314
2016;08210;0.292
2016;08211;0.318
2016;08213;0.321
2016;08214;0.333
2016;08215;0.292
2016;08217;0.322
2016;08218;0.291
2016;08219;0.333
2016;08220;0.329
2016;08221;0.383
2016;08222;0.318
2016;08223;0.281
2016;08224;0.285
2016;08226;0.303
2016;08227;0.293
2016;08230;0.337
2016;08231;0.295
2016;08232;0.293
2016;08233;0.286
2016;08234;0.306
2016;08235;0.324
2016;08236;0.269
2016;08237;0.287
2016;08238;0.355
2016;08240;0.316
2016;08244;0.321
2016;08245;0.263
2016;08246;0.292
2016;08247;0.298
2016;08248;0.305
2016;08250;0.256
2016;08251;0.282
2016;08252;0.298
2016;08254;0.301
2016;08258;0.279
2016;08259;0.298
2016;08260;0.297
2016;08261;0.293
2016;08262;0.273
2016;08263;0.287
2016;08264;0.362
2016;08265;0.31
2016;08266;0.318
2016;08267;0.301
2016;08268;0.28
2016;08269;0.309
2016;08270;0.336
2016;08273;0.299
2016;08274;0.3
2016;08278;0.309
2016;08279;0.294
2016;08281;0.36
2016;08282;0.362
2016;08283;0.303
2016;08284;0.269
2016;08285;0.299
2016;08286;0.286
2016;08287;0.309
2016;08288;0.252
2016;08289;0.324
2016;08290;0.309
2016;08291;0.296
2016;08292;0.284
2016;08294;0.303
2016;08295;0.303
2016;08296;0.36
2016;08298;0.303
2016;08300;0.313
2016;08301;0.297
2016;08302;0.264
2016;08304;0.317
2016;08305;0.301
2016;08307;0.301
2016;08902;0.326
2016;08904;0.246
2016;08905;0.325
2016;17006;0.283
2016;17007;0.301
2016;17008;0.274
2016;17009;0.279
2016;17012;0.296
2016;17013;0.302
2016;17015;0.3
2016;17019;0.304
2016;17020;0.307
2016;17022;0.269
2016;17023;0.274
2016;17025;0.311
2016;17027;0.285
2016;17032;0.286
2016;17033;0.294
2016;17034;0.287
2016;17036;0.299
2016;17039;0.299
2016;17044;0.29
2016;17047;0.258
2016;17048;0.277
2016;17049;0.299
2016;17056;0.303
2016;17057;0.297
2016;17062;0.266
2016;17066;0.271
2016;17067;0.296
2016;17071;0.298
2016;17073;0.335
2016;17079;0.317
2016;17083;0.282
2016;17086;0.299
2016;17089;0.28
2016;17092;0.289
2016;17093;0.298
2016;17094;0.287
2016;17095;0.255
2016;17103;0.266
2016;17110;0.286
2016;17111;0.305
2016;17114;0.294
2016;17117;0.265
2016;17118;0.279
2016;17120;0.281
2016;17124;0.302
2016;17132;0.307
2016;17133;0.276
2016;17137;0.3
2016;17138;0.293
2016;17139;0.307
2016;17141;0.279
2016;17142;0.316
2016;17145;0.298
2016;17146;0.292
2016;17147;0.292
2016;17148;0.289
2016;17150;0.316
2016;17152;0.271
2016;17155;0.246
2016;17160;0.273
2016;17161;0.293
2016;17163;0.322
2016;17164;0.284
2016;17167;0.3
2016;17169;0.314
2016;17178;0.264
2016;17180;0.283
2016;17181;0.298
2016;17184;0.298
2016;17185;0.3
2016;17186;0.297
2016;17189;0.278
2016;17190;0.285
2016;17193;0.283
2016;17199;0.276
2016;17202;0.28
2016;17204;0.248
2016;17207;0.306
2016;17208;0.315
2016;17211;0.278
2016;17213;0.281
2016;17215;0.325
2016;17220;0.316
2016;17221;0.287
2016;17223;0.284
2016;17226;0.276
2016;17233;0.34
2016;17901;0.291
2016;17902;0.315
2016;17903;0.295
2016;25003;0.285
2016;25007;0.264
2016;25008;0.283
2016;25011;0.27
2016;25012;0.274
2016;25013;0.253
2016;25016;0.282
2016;25019;0.27
2016;25021;0.27
2016;25023;0.321
2016;25025;0.288
2016;25027;0.28
2016;25029;0.266
2016;25033;0.284
2016;25034;0.273
2016;25038;0.252
2016;25040;0.269
2016;25047;0.289
2016;25048;0.29
2016;25050;0.273
2016;25051;0.303
2016;25052;0.28
2016;25053;0.3
2016;25058;0.278
2016;25059;0.301
2016;25072;0.292
2016;25078;0.287
2016;25096;0.273
2016;25099;0.282
2016;25110;0.289
2016;25113;0.286
2016;25115;0.272
2016;25119;0.281
2016;25120;0.299
2016;25122;0.279
2016;25135;0.268
2016;25137;0.283
2016;25140;0.252
2016;25149;0.277
2016;25158;0.289
2016;25171;0.296
2016;25172;0.29
2016;25173;0.303
2016;25182;0.278
2016;25189;0.286
2016;25192;0.288
2016;25203;0.274
2016;25204;0.254
2016;25207;0.28
2016;25209;0.292
2016;25210;0.276
2016;25217;0.284
2016;25220;0.273
2016;25223;0.288
2016;25228;0.301
2016;25230;0.274
2016;25232;0.265
2016;25234;0.293
2016;25240;0.28
2016;25243;0.295
2016;25248;0.288
2016;25254;0.275
2016;43002;0.258
2016;43004;0.261
2016;43005;0.287
2016;43009;0.267
2016;43011;0.339
2016;43012;0.326
2016;43013;0.27
2016;43014;0.27
2016;43016;0.272
2016;43019;0.307
2016;43020;0.292
2016;43022;0.25
2016;43024;0.258
2016;43026;0.262
2016;43028;0.259
2016;43031;0.284
2016;43033;0.299
2016;43036;0.257
2016;43037;0.278
2016;43038;0.304
2016;43042;0.334
2016;43043;0.317
2016;43044;0.246
2016;43047;0.26
2016;43050;0.278
2016;43051;0.281
2016;43052;0.269
2016;43054;0.286
2016;43055;0.291
2016;43060;0.309
2016;43064;0.269
2016;43071;0.253
2016;43074;0.282
2016;43078;0.266
2016;43086;0.297
2016;43088;0.287
2016;43090;0.236
2016;43092;0.274
2016;43093;0.295
2016;43094;0.276
2016;43095;0.297
2016;43100;0.318
2016;43103;0.298
2016;43104;0.251
2016;43108;0.285
2016;43109;0.262
2016;43111;0.281
2016;43119;0.294
2016;43123;0.292
2016;43125;0.285
2016;43126;0.294
2016;43127;0.286
2016;43128;0.292
2016;43129;0.277
2016;43131;0.294
2016;43133;0.27
2016;43136;0.262
2016;43137;0.281
2016;43138;0.254
2016;43139;0.294
2016;43140;0.252
2016;43142;0.279
2016;43144;0.309
2016;43145;0.295
2016;43148;0.308
2016;43150;0.265
2016;43153;0.282
2016;43155;0.283
2016;43156;0.25
2016;43160;0.29
2016;43161;0.295
2016;43162;0.295
2016;43163;0.281
2016;43166;0.295
2016;43170;0.279
2016;43171;0.282
2016;43178;0.294
2016;43901;0.251
2016;43902;0.247
2016;43903;0.248
2016;43904;0.25
2016;43905;0.276
2016;43906;0.286
2016;43907;0.273
2017;08001;0.312
2017;08003;0.376
2017;08005;0.353
2017;08006;0.303
2017;08007;0.305
2017;08009;0.317
2017;08010;0.299
2017;08011;0.297
2017;08012;0.29
2017;08013;0.397
2017;08014;0.311
2017;08015;0.288
2017;08016;0.293
2017;08017;0.286
2017;08018;0.287
2017;08019;0.345
2017;08020;0.346
2017;08022;0.297
2017;08023;0.313
2017;08025;0.33
2017;08028;0.269
2017;08029;0.361
2017;08030;0.375
2017;08031;0.308
2017;08032;0.318
2017;08033;0.313
2017;08035;0.278
2017;08037;0.306
2017;08038;0.293
2017;08040;0.294
2017;08041;0.274
2017;08042;0.303
2017;08043;0.302
2017;08044;0.296
2017;08046;0.319
2017;08047;0.301
2017;08049;0.286
2017;08051;0.313
2017;08053;0.278
2017;08054;0.313
2017;08056;0.342
2017;08058;0.284
2017;08061;0.29
2017;08062;0.301
2017;08064;0.295
2017;08065;0.292
2017;08066;0.324
2017;08067;0.301
2017;08068;0.326
2017;08069;0.353
2017;08072;0.324
2017;08073;0.291
2017;08074;0.307
2017;08075;0.303
2017;08076;0.3
2017;08077;0.327
2017;08082;0.275
2017;08083;0.323
2017;08084;0.312
2017;08085;0.298
2017;08086;0.298
2017;08088;0.321
2017;08089;0.317
2017;08091;0.313
2017;08092;0.288
2017;08094;0.306
2017;08096;0.307
2017;08097;0.313
2017;08098;0.296
2017;08100;0.365
2017;08101;0.278
2017;08102;0.305
2017;08105;0.277
2017;08106;0.306
2017;08107;0.306
2017;08108;0.322
2017;08110;0.278
2017;08112;0.281
2017;08113;0.299
2017;08114;0.294
2017;08115;0.313
2017;08117;0.301
2017;08118;0.339
2017;08119;0.296
2017;08120;0.388
2017;08121;0.284
2017;08122;0.276
2017;08123;0.327
2017;08124;0.296
2017;08125;0.291
2017;08126;0.32
2017;08127;0.287
2017;08134;0.282
2017;08135;0.301
2017;08136;0.293
2017;08138;0.29
2017;08140;0.297
2017;08141;0.289
2017;08143;0.291
2017;08145;0.308
2017;08146;0.302
2017;08147;0.298
2017;08148;0.301
2017;08149;0.295
2017;08155;0.285
2017;08156;0.314
2017;08157;0.322
2017;08158;0.312
2017;08159;0.309
2017;08161;0.281
2017;08162;0.296
2017;08163;0.27
2017;08164;0.288
2017;08165;0.297
2017;08166;0.288
2017;08167;0.3
2017;08169;0.3
2017;08171;0.297
2017;08172;0.308
2017;08175;0.283
2017;08180;0.287
2017;08181;0.322
2017;08182;0.27
2017;08183;0.294
2017;08184;0.293
2017;08187;0.299
2017;08191;0.292
2017;08192;0.315
2017;08193;0.294
2017;08194;0.268
