mun_code,NOMBRE,CODAUTO
10112,Madrigalejo,11
10113,Madroñera,11
10114,Majadas,11
10115,Malpartida de Cáceres,11
10116,Malpartida de Plasencia,11
10117,Marchagaz,11
10118,Mata de Alcántara,11
10119,Membrío,11
10120,Mesas de Ibor,11
10121,Miajadas,11
10122,Millanes,11
10123,Mirabel,11
10124,Mohedas de Granadilla,11
10125,Monroy,11
10126,Montánchez,11
10127,Montehermoso,11
10128,Moraleja,11
10129,Morcillo,11
10130,Navaconcejo,11
10131,Navalmoral de la Mata,11
10132,Navalvillar de Ibor,11
10133,Navas del Madroño,11
10134,Navezuelas,11
10135,Nuñomoral,11
10136,Oliva de Plasencia,11
10137,Palomero,11
10138,Pasarón de la Vera,11
10139,Pedroso de Acim,11
10140,Peraleda de la Mata,11
10141,Peraleda de San Román,11
10142,Perales del Puerto,11
10143,Pescueza,11
10144,"Pesga, La",11
10145,Piedras Albas,11
10146,Pinofranqueado,11
10147,Piornal,11
10148,Plasencia,11
10149,Plasenzuela,11
10150,Portaje,11
10151,Portezuelo,11
10152,Pozuelo de Zarzón,11
10905,Pueblonuevo de Miramontes,11
10153,Puerto de Santa Cruz,11
10154,Rebollar,11
10155,Riolobos,11
10156,Robledillo de Gata,11
10157,Robledillo de la Vera,11
10158,Robledillo de Trujillo,11
10159,Robledollano,11
10160,Romangordo,11
10901,Rosalejo,11
10161,Ruanes,11
10162,Salorino,11
10163,Salvatierra de Santiago,11
10164,San Martín de Trevejo,11
10165,Santa Ana,11
10166,Santa Cruz de la Sierra,11
10167,Santa Cruz de Paniagua,11
10168,Santa Marta de Magasca,11
10169,Santiago de Alcántara,11
10170,Santiago del Campo,11
10171,Santibáñez el Alto,11
10172,Santibáñez el Bajo,11
10173,Saucedilla,11
10174,Segura de Toro,11
10175,Serradilla,11
10176,Serrejón,11
10177,Sierra de Fuentes,11
10178,Talaván,11
10179,Talaveruela de la Vera,11
10180,Talayuela,11
10181,Tejeda de Tiétar,11
10904,Tiétar,11
10182,Toril,11
10183,Tornavacas,11
10184,"Torno, El",11
10187,Torre de Don Miguel,11
10188,Torre de Santa María,11
10185,Torrecilla de los Ángeles,11
10186,Torrecillas de la Tiesa,11
10190,Torrejón el Rubio,11
10189,Torrejoncillo,11
10191,Torremenga,11
10192,Torremocha,11
10193,Torreorgaz,11
10194,Torrequemada,11
10195,Trujillo,11
10196,Valdastillas,11
10197,Valdecañas de Tajo,11
10198,Valdefuentes,11
10199,Valdehúncar,11
10200,Valdelacasa de Tajo,11
10201,Valdemorales,11
10202,Valdeobispo,11
10203,Valencia de Alcántara,11
10204,Valverde de la Vera,11
10205,Valverde del Fresno,11
10902,Vegaviana,11
10206,Viandar de la Vera,11
10207,Villa del Campo,11
10208,Villa del Rey,11
10209,Villamesías,11
10210,Villamiel,11
10211,Villanueva de la Sierra,11
10212,Villanueva de la Vera,11
10214,Villar de Plasencia,11
10213,Villar del Pedroso,11
10215,Villasbuenas de Gata,11
10216,Zarza de Granadilla,11
10217,Zarza de Montánchez,11
10218,Zarza la Mayor,11
10219,Zorita,11
11001,Alcalá de los Gazules,01
11002,Alcalá del Valle,01
11003,Algar,01
11004,Algeciras,01
11005,Algodonales,01
11006,Arcos de la Frontera,01
11007,Barbate,01
11008,"Barrios, Los",01
11901,Benalup-Casas Viejas,01
11009,Benaocaz,01
11010,Bornos,01
11011,"Bosque, El",01
11012,Cádiz,01
11013,Castellar de la Frontera,01
11015,Chiclana de la Frontera,01
11016,Chipiona,01
11014,Conil de la Frontera,01
11017,Espera,01
11018,"Gastor, El",01
11019,Grazalema,01
11020,Jerez de la Frontera,01
11021,Jimena de la Frontera,01
11022,"Línea de la Concepción, La",01
11023,Medina Sidonia,01
11024,Olvera,01
11025,Paterna de Rivera,01
11026,Prado del Rey,01
11027,"Puerto de Santa María, El",01
11028,Puerto Real,01
11029,Puerto Serrano,01
11030,Rota,01
11031,San Fernando,01
11902,San José del Valle,01
11903,San Martín del Tesorillo,01
11033,San Roque,01
11032,Sanlúcar de Barrameda,01
11034,Setenil de las Bodegas,01
11035,Tarifa,01
11036,Torre Alháquime,01
11037,Trebujena,01
11038,Ubrique,01
11039,Vejer de la Frontera,01
11040,Villaluenga del Rosario,01
11041,Villamartín,01
11042,Zahara,01
12002,Aín,10
12003,Albocàsser,10
12004,Alcalà de Xivert,10
12005,"Alcora, l'",10
12006,Alcudia de Veo,10
12007,Alfondeguilla,10
12008,Algimia de Almonacid,10
12009,Almassora,10
12010,Almedíjar,10
12011,Almenara,10
12901,"Alqueries, les/Alquerías del Niño Perdido",10
12012,Altura,10
12013,Arañuel,10
12014,Ares del Maestrat,10
12015,Argelita,10
12016,Artana,10
12001,Atzeneta del Maestrat,10
12017,Ayódar,10
12018,Azuébar,10
12020,Barracas,10
12022,Bejís,10
12024,Benafer,10
12025,Benafigos,10
12026,Benassal,10
12027,Benicarló,10
12028,Benicàssim/Benicasim,10
12029,Benlloc,10
12021,Betxí,10
12032,Borriana/Burriana,10
12031,Borriol,10
12033,Cabanes,10
12034,Càlig,10
12036,Canet lo Roig,10
12037,Castell de Cabres,10
12038,Castellfort,10
12039,Castellnovo,10
12040,Castelló de la Plana/Castellón de la Plana,10
12041,Castillo de Villamalefa,10
12042,Catí,10
12043,Caudiel,10
12044,Cervera del Maestre,10
12053,Chilches/Xilxes,10
12056,Chóvar,10
12045,Cinctorres,10
12046,Cirat,10
12048,Cortes de Arenoso,10
12049,Costur,10
12050,"Coves de Vinromà, les",10
12051,Culla,10
12057,Eslida,10
12058,Espadilla,10
12059,Fanzara,10
12060,Figueroles,10
12061,Forcall,10
12063,Fuente la Reina,10
12064,Fuentes de Ayódar,10
12065,Gaibiel,10
12067,Geldo,10
12068,Herbers,10
12069,Higueras,10
12070,"Jana, la",10
12071,Jérica,10
12074,"Llosa, la",10
12072,Llucena/Lucena del Cid,10
12073,Ludiente,10
12075,"Mata de Morella, la",10
12076,Matet,10
12077,Moncofa,10
12078,Montán,10
12079,Montanejos,10
12080,Morella,10
12081,Navajas,10
12082,Nules,10
12083,Olocau del Rey,10
12084,Onda,10
12085,Orpesa/Oropesa del Mar,10
12087,Palanques,10
12088,Pavías,10
12089,Peníscola/Peñíscola,10
12090,Pina de Montalgrao,10
12093,"Pobla de Benifassà, la",10
12094,"Pobla Tornesa, la",10
12091,Portell de Morella,10
12092,Puebla de Arenoso,10
12095,Ribesalbes,10
12096,Rossell,10
12097,Sacañet,10
12098,"Salzadella, la",10
12101,San Rafael del Río,10
12902,Sant Joan de Moró,10
12099,Sant Jordi/San Jorge,10
12100,Sant Mateu,10
12102,Santa Magdalena de Pulpis,10
12104,Segorbe,10
12103,"Serratella, la",10
12105,Sierra Engarcerán,10
12106,Soneja,10
12107,Sot de Ferrer,10
12108,Suera/Sueras,10
12109,Tales,10
12110,Teresa,10
12111,Tírig,10
12112,Todolella,10
12113,Toga,10
12114,Torás,10
12115,"Toro, El",10
12116,Torralba del Pinar,10
12119,"Torre d'en Besora, la",10
12120,"Torre d'en Doménec, la",10
12117,Torreblanca,10
12118,Torrechiva,10
12121,Traiguera,10
12122,"Useres, les/Useras",10
12124,Vall d'Alba,10
12125,Vall de Almonacid,10
12126,"Vall d'Uixó, la",10
12123,Vallat,10
12127,Vallibona,10
12128,Vilafamés,10
12129,Vilafranca/Villafranca del Cid,10
12132,Vilanova d'Alcolea,10
12134,Vilar de Canes,10
12135,Vila-real,10
12136,"Vilavella, la",10
12130,Villahermosa del Río,10
12131,Villamalur,10
12133,Villanueva de Viver,10
12137,Villores,10
12138,Vinaròs,10
12139,Vistabella del Maestrat,10
12140,Viver,10
12052,Xert,10
12055,Xodos/Chodos,10
12141,Zorita del Maestrazgo,10
12142,Zucaina,10
13001,Abenójar,08
13002,Agudo,08
13003,Alamillo,08
13004,Albaladejo,08
13005,Alcázar de San Juan,08
13006,Alcoba,08
13007,Alcolea de Calatrava,08
13008,Alcubillas,08
13009,Aldea del Rey,08
13010,Alhambra,08
13011,Almadén,08
13012,Almadenejos,08
13013,Almagro,08
13014,Almedina,08
13015,Almodóvar del Campo,08
13016,Almuradiel,08
13017,Anchuras,08
13903,Arenales de San Gregorio,08
13018,Arenas de San Juan,08
13019,Argamasilla de Alba,08
13020,Argamasilla de Calatrava,08
13021,Arroba de los Montes,08
13022,Ballesteros de Calatrava,08
13023,Bolaños de Calatrava,08
13024,Brazatortas,08
13025,Cabezarados,08
13026,Cabezarrubias del Puerto,08
13027,Calzada de Calatrava,08
13028,Campo de Criptana,08
13029,Cañada de Calatrava,08
13030,Caracuel de Calatrava,08
