ccaa_code,ccaa_name,año,nivel_formacion,media_total,nivel_formacion_code
14,"Murcia, Región de",2021,Primera etapa de Educación Secundaria y similar,33.625,
14,"Murcia, Región de",2021,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.475,6.0
14,"Murcia, Región de",2021,"Segunda etapa de educación secundaria, con orientación general",13.274999999999999,5.0
14,"Murcia, Región de",2022,Analfabetos,2.625,1.0
14,"Murcia, Región de",2022,Educación primaria,8.375,3.0
14,"Murcia, Región de",2022,Educación superior,24.975,7.0
14,"Murcia, Región de",2022,Estudios primarios incompletos,6.375,2.0
14,"Murcia, Región de",2022,Primera etapa de Educación Secundaria y similar,35.625,
14,"Murcia, Región de",2022,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.675,6.0
14,"Murcia, Región de",2022,"Segunda etapa de educación secundaria, con orientación general",13.375,5.0
14,"Murcia, Región de",2023,Analfabetos,2.65,1.0
14,"Murcia, Región de",2023,Educación primaria,8.5,3.0
14,"Murcia, Región de",2023,Educación superior,26.15,7.0
14,"Murcia, Región de",2023,Estudios primarios incompletos,6.35,2.0
14,"Murcia, Región de",2023,Primera etapa de Educación Secundaria y similar,34.35,
14,"Murcia, Región de",2023,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.3,6.0
14,"Murcia, Región de",2023,"Segunda etapa de educación secundaria, con orientación general",13.675,5.0
14,"Murcia, Región de",2024,Analfabetos,2.95,1.0
14,"Murcia, Región de",2024,Educación primaria,8.925,3.0
14,"Murcia, Región de",2024,Educación superior,26.925,7.0
14,"Murcia, Región de",2024,Estudios primarios incompletos,6.425,2.0
14,"Murcia, Región de",2024,Primera etapa de Educación Secundaria y similar,32.975,
14,"Murcia, Región de",2024,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.674999999999999,6.0
14,"Murcia, Región de",2024,"Segunda etapa de educación secundaria, con orientación general",13.125,5.0
14,"Murcia, Región de",2025,Analfabetos,3.1,1.0
14,"Murcia, Región de",2025,Educación primaria,8.8,3.0
14,"Murcia, Región de",2025,Educación superior,28.5,7.0
14,"Murcia, Región de",2025,Estudios primarios incompletos,6.6,2.0
14,"Murcia, Región de",2025,Primera etapa de Educación Secundaria y similar,32.9,
14,"Murcia, Región de",2025,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.5,6.0
14,"Murcia, Región de",2025,"Segunda etapa de educación secundaria, con orientación general",11.6,5.0
15,"Navarra, Comunidad Foral de",2014,Analfabetos,0.55,1.0
15,"Navarra, Comunidad Foral de",2014,Educación primaria,16.45,3.0
15,"Navarra, Comunidad Foral de",2014,Educación superior,33.1,7.0
15,"Navarra, Comunidad Foral de",2014,Estudios primarios incompletos,3.175,2.0
15,"Navarra, Comunidad Foral de",2014,Primera etapa de Educación Secundaria y similar,25.5,
15,"Navarra, Comunidad Foral de",2014,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.525,6.0
15,"Navarra, Comunidad Foral de",2014,"Segunda etapa de educación secundaria, con orientación general",12.75,5.0
15,"Navarra, Comunidad Foral de",2015,Analfabetos,0.525,1.0
15,"Navarra, Comunidad Foral de",2015,Educación primaria,16.6,3.0
15,"Navarra, Comunidad Foral de",2015,Educación superior,32.425,7.0
15,"Navarra, Comunidad Foral de",2015,Estudios primarios incompletos,2.7,2.0
15,"Navarra, Comunidad Foral de",2015,Primera etapa de Educación Secundaria y similar,26.275,
15,"Navarra, Comunidad Foral de",2015,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.6,6.0
15,"Navarra, Comunidad Foral de",2015,"Segunda etapa de educación secundaria, con orientación general",12.825,5.0
15,"Navarra, Comunidad Foral de",2016,Analfabetos,1.025,1.0
15,"Navarra, Comunidad Foral de",2016,Educación primaria,15.950000000000001,3.0
15,"Navarra, Comunidad Foral de",2016,Educación superior,34.35,7.0
15,"Navarra, Comunidad Foral de",2016,Estudios primarios incompletos,2.7750000000000004,2.0
15,"Navarra, Comunidad Foral de",2016,Primera etapa de Educación Secundaria y similar,24.025,
15,"Navarra, Comunidad Foral de",2016,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.325,6.0
15,"Navarra, Comunidad Foral de",2016,"Segunda etapa de educación secundaria, con orientación general",12.575,5.0
15,"Navarra, Comunidad Foral de",2017,Analfabetos,0.95,1.0
15,"Navarra, Comunidad Foral de",2017,Educación primaria,16.3,3.0
15,"Navarra, Comunidad Foral de",2017,Educación superior,34.85,7.0
15,"Navarra, Comunidad Foral de",2017,Estudios primarios incompletos,1.9500000000000002,2.0
15,"Navarra, Comunidad Foral de",2017,Primera etapa de Educación Secundaria y similar,24.375,
15,"Navarra, Comunidad Foral de",2017,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),10.275,6.0
15,"Navarra, Comunidad Foral de",2017,"Segunda etapa de educación secundaria, con orientación general",11.325,5.0
15,"Navarra, Comunidad Foral de",2018,Analfabetos,0.725,1.0
15,"Navarra, Comunidad Foral de",2018,Educación primaria,17.2,3.0
15,"Navarra, Comunidad Foral de",2018,Educación superior,34.975,7.0
15,"Navarra, Comunidad Foral de",2018,Estudios primarios incompletos,1.55,2.0
15,"Navarra, Comunidad Foral de",2018,Primera etapa de Educación Secundaria y similar,23.475,
15,"Navarra, Comunidad Foral de",2018,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.85,6.0
15,"Navarra, Comunidad Foral de",2018,"Segunda etapa de educación secundaria, con orientación general",12.25,5.0
15,"Navarra, Comunidad Foral de",2019,Analfabetos,0.6,1.0
15,"Navarra, Comunidad Foral de",2019,Educación primaria,15.05,3.0
15,"Navarra, Comunidad Foral de",2019,Educación superior,36.425,7.0
15,"Navarra, Comunidad Foral de",2019,Estudios primarios incompletos,1.5,2.0
15,"Navarra, Comunidad Foral de",2019,Primera etapa de Educación Secundaria y similar,23.7,
15,"Navarra, Comunidad Foral de",2019,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),10.025,6.0
15,"Navarra, Comunidad Foral de",2019,"Segunda etapa de educación secundaria, con orientación general",12.75,5.0
15,"Navarra, Comunidad Foral de",2020,Analfabetos,0.725,1.0
15,"Navarra, Comunidad Foral de",2020,Educación primaria,12.575,3.0
15,"Navarra, Comunidad Foral de",2020,Educación superior,37.875,7.0
15,"Navarra, Comunidad Foral de",2020,Estudios primarios incompletos,1.825,2.0
15,"Navarra, Comunidad Foral de",2020,Primera etapa de Educación Secundaria y similar,24.2,
15,"Navarra, Comunidad Foral de",2020,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.525,6.0
15,"Navarra, Comunidad Foral de",2020,"Segunda etapa de educación secundaria, con orientación general",13.274999999999999,5.0
15,"Navarra, Comunidad Foral de",2021,Analfabetos,0.75,1.0
15,"Navarra, Comunidad Foral de",2021,Educación primaria,13.225,3.0
15,"Navarra, Comunidad Foral de",2021,Educación superior,37.85,7.0
15,"Navarra, Comunidad Foral de",2021,Estudios primarios incompletos,2.35,2.0
15,"Navarra, Comunidad Foral de",2021,Primera etapa de Educación Secundaria y similar,22.825,
15,"Navarra, Comunidad Foral de",2021,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.9,6.0
15,"Navarra, Comunidad Foral de",2021,"Segunda etapa de educación secundaria, con orientación general",13.049999999999999,5.0
15,"Navarra, Comunidad Foral de",2022,Analfabetos,0.925,1.0
15,"Navarra, Comunidad Foral de",2022,Educación primaria,12.7,3.0
15,"Navarra, Comunidad Foral de",2022,Educación superior,37.35,7.0
15,"Navarra, Comunidad Foral de",2022,Estudios primarios incompletos,2.35,2.0
15,"Navarra, Comunidad Foral de",2022,Primera etapa de Educación Secundaria y similar,23.075,
15,"Navarra, Comunidad Foral de",2022,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),10.45,6.0
15,"Navarra, Comunidad Foral de",2022,"Segunda etapa de educación secundaria, con orientación general",13.200000000000001,5.0
15,"Navarra, Comunidad Foral de",2023,Analfabetos,0.95,1.0
15,"Navarra, Comunidad Foral de",2023,Educación primaria,12.7,3.0
15,"Navarra, Comunidad Foral de",2023,Educación superior,37.775,7.0
15,"Navarra, Comunidad Foral de",2023,Estudios primarios incompletos,2.675,2.0
15,"Navarra, Comunidad Foral de",2023,Primera etapa de Educación Secundaria y similar,21.65,
15,"Navarra, Comunidad Foral de",2023,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),10.1,6.0
15,"Navarra, Comunidad Foral de",2023,"Segunda etapa de educación secundaria, con orientación general",14.175,5.0
15,"Navarra, Comunidad Foral de",2024,Analfabetos,0.4,1.0
15,"Navarra, Comunidad Foral de",2024,Educación primaria,12.275,3.0
15,"Navarra, Comunidad Foral de",2024,Educación superior,40.1,7.0
15,"Navarra, Comunidad Foral de",2024,Estudios primarios incompletos,2.2,2.0
15,"Navarra, Comunidad Foral de",2024,Primera etapa de Educación Secundaria y similar,21.45,
15,"Navarra, Comunidad Foral de",2024,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),10.325,6.0
15,"Navarra, Comunidad Foral de",2024,"Segunda etapa de educación secundaria, con orientación general",13.225,5.0
15,"Navarra, Comunidad Foral de",2025,Analfabetos,0.5,1.0
15,"Navarra, Comunidad Foral de",2025,Educación primaria,12.8,3.0
15,"Navarra, Comunidad Foral de",2025,Educación superior,39.7,7.0
15,"Navarra, Comunidad Foral de",2025,Estudios primarios incompletos,2.0,2.0
15,"Navarra, Comunidad Foral de",2025,Primera etapa de Educación Secundaria y similar,20.4,
15,"Navarra, Comunidad Foral de",2025,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),10.4,6.0
15,"Navarra, Comunidad Foral de",2025,"Segunda etapa de educación secundaria, con orientación general",14.2,5.0
16,País Vasco,2014,Analfabetos,0.625,1.0
16,País Vasco,2014,Educación primaria,17.85,3.0
16,País Vasco,2014,Educación superior,36.425,7.0
16,País Vasco,2014,Estudios primarios incompletos,2.35,2.0
16,País Vasco,2014,Primera etapa de Educación Secundaria y similar,22.975,
16,País Vasco,2014,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.125,6.0
16,País Vasco,2014,"Segunda etapa de educación secundaria, con orientación general",10.625,5.0
16,País Vasco,2015,Analfabetos,0.575,1.0
16,País Vasco,2015,Educación primaria,16.25,3.0
16,País Vasco,2015,Educación superior,37.0,7.0
16,País Vasco,2015,Estudios primarios incompletos,2.275,2.0
16,País Vasco,2015,Primera etapa de Educación Secundaria y similar,23.375,
16,País Vasco,2015,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.125,6.0
16,País Vasco,2015,"Segunda etapa de educación secundaria, con orientación general",11.35,5.0
16,País Vasco,2016,Analfabetos,0.6,1.0
16,País Vasco,2016,Educación primaria,15.475,3.0
16,País Vasco,2016,Educación superior,37.325,7.0
16,País Vasco,2016,Estudios primarios incompletos,2.225,2.0
16,País Vasco,2016,Primera etapa de Educación Secundaria y similar,23.6,
16,País Vasco,2016,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.975,6.0
16,País Vasco,2016,"Segunda etapa de educación secundaria, con orientación general",11.775,5.0
16,País Vasco,2017,Analfabetos,0.625,1.0
16,País Vasco,2017,Educación primaria,14.925,3.0
16,País Vasco,2017,Educación superior,37.925,7.0
16,País Vasco,2017,Estudios primarios incompletos,2.175,2.0
16,País Vasco,2017,Primera etapa de Educación Secundaria y similar,23.675,
16,País Vasco,2017,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.25,6.0
16,País Vasco,2017,"Segunda etapa de educación secundaria, con orientación general",11.425,5.0
16,País Vasco,2018,Analfabetos,0.55,1.0
16,País Vasco,2018,Educación primaria,14.925,3.0
16,País Vasco,2018,Educación superior,38.225,7.0
16,País Vasco,2018,Estudios primarios incompletos,1.775,2.0
16,País Vasco,2018,Primera etapa de Educación Secundaria y similar,23.075,
16,País Vasco,2018,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.55,6.0
16,País Vasco,2018,"Segunda etapa de educación secundaria, con orientación general",11.875,5.0
16,País Vasco,2019,Analfabetos,0.45,1.0
16,País Vasco,2019,Educación primaria,13.7,3.0
16,País Vasco,2019,Educación superior,39.125,7.0
16,País Vasco,2019,Estudios primarios incompletos,1.925,2.0
16,País Vasco,2019,Primera etapa de Educación Secundaria y similar,23.4,
16,País Vasco,2019,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.475,6.0
16,País Vasco,2019,"Segunda etapa de educación secundaria, con orientación general",11.875,5.0
16,País Vasco,2020,Analfabetos,0.55,1.0
16,País Vasco,2020,Educación primaria,11.65,3.0
16,País Vasco,2020,Educación superior,41.2,7.0
16,País Vasco,2020,Estudios primarios incompletos,1.925,2.0
16,País Vasco,2020,Primera etapa de Educación Secundaria y similar,22.875,
16,País Vasco,2020,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.7,6.0
16,País Vasco,2020,"Segunda etapa de educación secundaria, con orientación general",12.125,5.0
16,País Vasco,2021,Analfabetos,0.5,1.0
16,País Vasco,2021,Educación primaria,10.725,3.0
16,País Vasco,2021,Educación superior,42.725,7.0
16,País Vasco,2021,Estudios primarios incompletos,2.3,2.0
16,País Vasco,2021,Primera etapa de Educación Secundaria y similar,22.05,
16,País Vasco,2021,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.75,6.0
16,País Vasco,2021,"Segunda etapa de educación secundaria, con orientación general",11.95,5.0
16,País Vasco,2022,Analfabetos,0.35,1.0
16,País Vasco,2022,Educación primaria,10.65,3.0
16,País Vasco,2022,Educación superior,43.525,7.0
16,País Vasco,2022,Estudios primarios incompletos,2.225,2.0
16,País Vasco,2022,Primera etapa de Educación Secundaria y similar,21.4,
16,País Vasco,2022,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.45,6.0
16,País Vasco,2022,"Segunda etapa de educación secundaria, con orientación general",12.375,5.0
16,País Vasco,2023,Analfabetos,0.9,1.0
16,País Vasco,2023,Educación primaria,9.625,3.0
16,País Vasco,2023,Educación superior,44.099999999999994,7.0
16,País Vasco,2023,Estudios primarios incompletos,2.125,2.0
16,País Vasco,2023,Primera etapa de Educación Secundaria y similar,20.825,
16,País Vasco,2023,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),10.05,6.0
16,País Vasco,2023,"Segunda etapa de educación secundaria, con orientación general",12.375,5.0
16,País Vasco,2024,Analfabetos,0.875,1.0
16,País Vasco,2024,Educación primaria,9.9,3.0
16,País Vasco,2024,Educación superior,44.3,7.0
16,País Vasco,2024,Estudios primarios incompletos,1.8250000000000002,2.0
16,País Vasco,2024,Primera etapa de Educación Secundaria y similar,19.45,
16,País Vasco,2024,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),10.675,6.0
16,País Vasco,2024,"Segunda etapa de educación secundaria, con orientación general",12.9,5.0
16,País Vasco,2025,Analfabetos,0.8,1.0
16,País Vasco,2025,Educación primaria,9.8,3.0
16,País Vasco,2025,Educación superior,45.6,7.0
16,País Vasco,2025,Estudios primarios incompletos,1.6,2.0
16,País Vasco,2025,Primera etapa de Educación Secundaria y similar,19.4,
16,País Vasco,2025,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),10.1,6.0
16,País Vasco,2025,"Segunda etapa de educación secundaria, con orientación general",12.8,5.0
17,"Rioja, La",2014,Analfabetos,0.65,1.0
17,"Rioja, La",2014,Educación primaria,19.575,3.0
17,"Rioja, La",2014,Educación superior,28.825,7.0
17,"Rioja, La",2014,Estudios primarios incompletos,3.55,2.0
17,"Rioja, La",2014,Primera etapa de Educación Secundaria y similar,26.05,
17,"Rioja, La",2014,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.525,6.0
17,"Rioja, La",2014,"Segunda etapa de educación secundaria, con orientación general",12.85,5.0
17,"Rioja, La",2015,Analfabetos,0.6499999999999999,1.0
17,"Rioja, La",2015,Educación primaria,18.6,3.0
17,"Rioja, La",2015,Educación superior,30.375,7.0
17,"Rioja, La",2015,Estudios primarios incompletos,3.3,2.0
17,"Rioja, La",2015,Primera etapa de Educación Secundaria y similar,25.725,
17,"Rioja, La",2015,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.225000000000001,6.0
17,"Rioja, La",2015,"Segunda etapa de educación secundaria, con orientación general",13.2,5.0
17,"Rioja, La",2016,Analfabetos,0.75,1.0
17,"Rioja, La",2016,Educación primaria,18.925,3.0
17,"Rioja, La",2016,Educación superior,28.725,7.0
17,"Rioja, La",2016,Estudios primarios incompletos,1.9,2.0
17,"Rioja, La",2016,Primera etapa de Educación Secundaria y similar,29.25,
17,"Rioja, La",2016,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.4,6.0
17,"Rioja, La",2016,"Segunda etapa de educación secundaria, con orientación general",12.05,5.0
17,"Rioja, La",2017,Analfabetos,0.95,1.0
17,"Rioja, La",2017,Educación primaria,14.025,3.0
17,"Rioja, La",2017,Educación superior,28.55,7.0
17,"Rioja, La",2017,Estudios primarios incompletos,2.025,2.0
17,"Rioja, La",2017,Primera etapa de Educación Secundaria y similar,32.775,
17,"Rioja, La",2017,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.65,6.0
17,"Rioja, La",2017,"Segunda etapa de educación secundaria, con orientación general",13.025,5.0
17,"Rioja, La",2018,Analfabetos,0.725,1.0
17,"Rioja, La",2018,Educación primaria,11.35,3.0
17,"Rioja, La",2018,Educación superior,29.0,7.0
17,"Rioja, La",2018,Estudios primarios incompletos,2.3499999999999996,2.0
17,"Rioja, La",2018,Primera etapa de Educación Secundaria y similar,34.725,
17,"Rioja, La",2018,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.725,6.0
17,"Rioja, La",2018,"Segunda etapa de educación secundaria, con orientación general",13.1,5.0
17,"Rioja, La",2019,Analfabetos,0.525,1.0
17,"Rioja, La",2019,Educación primaria,10.55,3.0
17,"Rioja, La",2019,Educación superior,30.125,7.0
17,"Rioja, La",2019,Estudios primarios incompletos,2.025,2.0
17,"Rioja, La",2019,Primera etapa de Educación Secundaria y similar,35.025,
17,"Rioja, La",2019,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.475,6.0
17,"Rioja, La",2019,"Segunda etapa de educación secundaria, con orientación general",13.2,5.0
17,"Rioja, La",2020,Analfabetos,0.5,1.0
17,"Rioja, La",2020,Educación primaria,9.225,3.0
17,"Rioja, La",2020,Educación superior,30.675,7.0
17,"Rioja, La",2020,Estudios primarios incompletos,2.1750000000000003,2.0
17,"Rioja, La",2020,Primera etapa de Educación Secundaria y similar,35.175,
17,"Rioja, La",2020,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.125,6.0
17,"Rioja, La",2020,"Segunda etapa de educación secundaria, con orientación general",13.15,5.0
17,"Rioja, La",2021,Analfabetos,1.05,1.0
17,"Rioja, La",2021,Educación primaria,8.2,3.0
17,"Rioja, La",2021,Educación superior,31.425,7.0
17,"Rioja, La",2021,Estudios primarios incompletos,1.775,2.0
17,"Rioja, La",2021,Primera etapa de Educación Secundaria y similar,34.8,
17,"Rioja, La",2021,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.45,6.0
17,"Rioja, La",2021,"Segunda etapa de educación secundaria, con orientación general",13.25,5.0
17,"Rioja, La",2022,Analfabetos,1.3,1.0
17,"Rioja, La",2022,Educación primaria,6.0,3.0
17,"Rioja, La",2022,Educación superior,32.55,7.0
17,"Rioja, La",2022,Estudios primarios incompletos,1.325,2.0
17,"Rioja, La",2022,Primera etapa de Educación Secundaria y similar,35.349999999999994,
17,"Rioja, La",2022,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.8,6.0
17,"Rioja, La",2022,"Segunda etapa de educación secundaria, con orientación general",13.675,5.0
17,"Rioja, La",2023,Analfabetos,1.025,1.0
17,"Rioja, La",2023,Educación primaria,5.975,3.0
17,"Rioja, La",2023,Educación superior,31.45,7.0
17,"Rioja, La",2023,Estudios primarios incompletos,1.6,2.0
17,"Rioja, La",2023,Primera etapa de Educación Secundaria y similar,37.4,
17,"Rioja, La",2023,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.649999999999999,6.0
17,"Rioja, La",2023,"Segunda etapa de educación secundaria, con orientación general",12.875,5.0
17,"Rioja, La",2024,Analfabetos,0.9,1.0
17,"Rioja, La",2024,Educación primaria,6.575,3.0
17,"Rioja, La",2024,Educación superior,32.65,7.0
17,"Rioja, La",2024,Estudios primarios incompletos,1.925,2.0
17,"Rioja, La",2024,Primera etapa de Educación Secundaria y similar,36.475,
17,"Rioja, La",2024,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.025,6.0
17,"Rioja, La",2024,"Segunda etapa de educación secundaria, con orientación general",12.425,5.0
17,"Rioja, La",2025,Analfabetos,0.7,1.0
17,"Rioja, La",2025,Educación primaria,7.0,3.0
17,"Rioja, La",2025,Educación superior,32.3,7.0
17,"Rioja, La",2025,Estudios primarios incompletos,1.5,2.0
17,"Rioja, La",2025,Primera etapa de Educación Secundaria y similar,35.4,
17,"Rioja, La",2025,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),9.4,6.0
17,"Rioja, La",2025,"Segunda etapa de educación secundaria, con orientación general",13.7,5.0
18,Ceuta,2014,Analfabetos,3.55,1.0
18,Ceuta,2014,Educación primaria,14.575,3.0
18,Ceuta,2014,Educación superior,18.1,7.0
18,Ceuta,2014,Estudios primarios incompletos,8.55,2.0
18,Ceuta,2014,Primera etapa de Educación Secundaria y similar,33.45,
18,Ceuta,2014,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),5.475,6.0
18,Ceuta,2014,"Segunda etapa de educación secundaria, con orientación general",16.225,5.0
18,Ceuta,2015,Analfabetos,3.5500000000000003,1.0
18,Ceuta,2015,Educación primaria,16.6,3.0
18,Ceuta,2015,Educación superior,22.775,7.0
18,Ceuta,2015,Estudios primarios incompletos,6.325,2.0
18,Ceuta,2015,Primera etapa de Educación Secundaria y similar,29.299999999999997,
18,Ceuta,2015,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),6.2,6.0
18,Ceuta,2015,"Segunda etapa de educación secundaria, con orientación general",15.25,5.0
18,Ceuta,2016,Analfabetos,4.375,1.0
18,Ceuta,2016,Educación primaria,17.975,3.0
18,Ceuta,2016,Educación superior,23.175,7.0
18,Ceuta,2016,Estudios primarios incompletos,4.1,2.0
18,Ceuta,2016,Primera etapa de Educación Secundaria y similar,30.525,
18,Ceuta,2016,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),4.95,6.0
18,Ceuta,2016,"Segunda etapa de educación secundaria, con orientación general",14.9,5.0
18,Ceuta,2017,Analfabetos,5.375,1.0
18,Ceuta,2017,Educación primaria,17.325,3.0
18,Ceuta,2017,Educación superior,21.5,7.0
18,Ceuta,2017,Estudios primarios incompletos,2.55,2.0
18,Ceuta,2017,Primera etapa de Educación Secundaria y similar,32.325,
18,Ceuta,2017,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),5.75,6.0
18,Ceuta,2017,"Segunda etapa de educación secundaria, con orientación general",15.2,5.0
18,Ceuta,2018,Analfabetos,4.7,1.0
18,Ceuta,2018,Educación primaria,17.125,3.0
18,Ceuta,2018,Educación superior,21.6,7.0
18,Ceuta,2018,Estudios primarios incompletos,3.2,2.0
18,Ceuta,2018,Primera etapa de Educación Secundaria y similar,32.975,
18,Ceuta,2018,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),6.825,6.0
18,Ceuta,2018,"Segunda etapa de educación secundaria, con orientación general",13.575,5.0
18,Ceuta,2019,Analfabetos,4.475,1.0
18,Ceuta,2019,Educación primaria,18.0,3.0
18,Ceuta,2019,Educación superior,19.15,7.0
18,Ceuta,2019,Estudios primarios incompletos,2.425,2.0
18,Ceuta,2019,Primera etapa de Educación Secundaria y similar,32.475,
18,Ceuta,2019,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),6.5,6.0
18,Ceuta,2019,"Segunda etapa de educación secundaria, con orientación general",17.0,5.0
18,Ceuta,2020,Analfabetos,3.15,1.0
18,Ceuta,2020,Educación primaria,17.55,3.0
18,Ceuta,2020,Educación superior,21.6,7.0
18,Ceuta,2020,Estudios primarios incompletos,2.05,2.0
18,Ceuta,2020,Primera etapa de Educación Secundaria y similar,32.15,
18,Ceuta,2020,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),6.675,6.0
18,Ceuta,2020,"Segunda etapa de educación secundaria, con orientación general",16.9,5.0
18,Ceuta,2021,Analfabetos,2.15,1.0
18,Ceuta,2021,Educación primaria,17.45,3.0
18,Ceuta,2021,Educación superior,21.625,7.0
18,Ceuta,2021,Estudios primarios incompletos,1.125,2.0
18,Ceuta,2021,Primera etapa de Educación Secundaria y similar,31.325,
18,Ceuta,2021,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),6.65,6.0
18,Ceuta,2021,"Segunda etapa de educación secundaria, con orientación general",19.7,5.0
18,Ceuta,2022,Analfabetos,3.825,1.0
18,Ceuta,2022,Educación primaria,21.15,3.0
18,Ceuta,2022,Educación superior,18.5,7.0
18,Ceuta,2022,Estudios primarios incompletos,1.175,2.0
18,Ceuta,2022,Primera etapa de Educación Secundaria y similar,33.75,
18,Ceuta,2022,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),6.025,6.0
18,Ceuta,2022,"Segunda etapa de educación secundaria, con orientación general",15.55,5.0
18,Ceuta,2023,Analfabetos,4.4,1.0
18,Ceuta,2023,Educación primaria,19.025,3.0
18,Ceuta,2023,Educación superior,18.35,7.0
18,Ceuta,2023,Estudios primarios incompletos,1.7,2.0
18,Ceuta,2023,Primera etapa de Educación Secundaria y similar,36.625,
18,Ceuta,2023,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),8.55,6.0
18,Ceuta,2023,"Segunda etapa de educación secundaria, con orientación general",11.3,5.0
18,Ceuta,2024,Analfabetos,3.275,1.0
18,Ceuta,2024,Educación primaria,14.075,3.0
18,Ceuta,2024,Educación superior,29.55,7.0
18,Ceuta,2024,Estudios primarios incompletos,1.7,2.0
18,Ceuta,2024,Primera etapa de Educación Secundaria y similar,29.4,
18,Ceuta,2024,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),6.9,6.0
18,Ceuta,2024,"Segunda etapa de educación secundaria, con orientación general",15.1,5.0
18,Ceuta,2025,Analfabetos,4.0,1.0
18,Ceuta,2025,Educación primaria,16.0,3.0
18,Ceuta,2025,Educación superior,30.1,7.0
18,Ceuta,2025,Estudios primarios incompletos,1.0,2.0
18,Ceuta,2025,Primera etapa de Educación Secundaria y similar,28.0,
18,Ceuta,2025,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),4.8,6.0
18,Ceuta,2025,"Segunda etapa de educación secundaria, con orientación general",16.1,5.0
19,Melilla,2014,Analfabetos,2.9250000000000003,1.0
19,Melilla,2014,Educación primaria,13.025,3.0
19,Melilla,2014,Educación superior,23.375,7.0
19,Melilla,2014,Estudios primarios incompletos,12.5,2.0
